method,dataset,dropout,run,prob,prob measure,total tes trading days skipped,total tes trading days profitable,total tes trading days averted loss by skipping,tes trading days averted loss by skipping percentage of total skipped,total tes trading days,total tes return,total tes return if without filtering,total tes log return,avg tes return,tes profit per trade,tes sharpe ratio,dropout tes acc,dropout tes mcc,tes acc,tes mcc,tes acc of y to log return,best benchmark tes total return,best benchmark tes total profit per trade,best benchmark tes avg sharpe ratio,best benchmark tes total log return,best benchmark tes acc
Adv-ALSTM,stocknet,0.25,4,1.0,entr,2822,540,1335,47.306874557051735,898,5928.399915,-7713.672399000002,2.9781109706801683,1.5936558911290322,6.601781642538976,0.009617382504094088,54.48924731182796,0.1114584252721185,60.13363028953229,0.21115234348717984,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.9,entr,2402,771,1146,47.71024146544546,1318,5787.032193000001,-7713.672399000002,3.914878470026542,1.555653815322581,4.390767976479515,0.009210036887505945,54.48924731182796,0.1114584252721185,58.497723823975726,0.18987770146903288,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.8,entr,2124,928,1025,48.25800376647834,1596,10771.869532000004,-7713.672399000002,4.28835056906614,2.8956638526881733,6.749291686716795,0.01429241766704056,54.48924731182796,0.1114584252721185,58.1453634085213,0.180310851456295,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.7,entr,1901,1049,923,48.55339295107838,1819,7597.764106000002,-7713.672399000002,4.535097083705411,2.042409705913979,4.176890657504124,0.009914453583762238,54.48924731182796,0.1114584252721185,57.6690489279824,0.17643301524261823,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.6,entr,1684,1169,826,49.049881235154395,2036,-2235.496019,-7713.672399000002,4.816509023056932,-0.6009397900537635,-1.0979842922396856,-0.002539481663739361,54.48924731182796,0.1114584252721185,57.416502946954814,0.16922653873705515,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.5,entr,1468,1279,720,49.04632152588556,2252,-4177.311377,-7713.672399000002,5.02535003834241,-1.122933165860215,-1.8549340039964477,-0.004695696723779341,54.48924731182796,0.1114584252721185,56.793960923623445,0.15775088918018262,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.4,entr,1263,1387,623,49.32699920823436,2457,-6185.589443,-7713.672399000002,5.2138320925409545,-1.6627928610215053,-2.517537420838421,-0.006490931190670212,54.48924731182796,0.1114584252721185,56.45095645095645,0.14655229331873854,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.3,entr,1057,1497,527,49.85808893093661,2663,-2137.442120999999,-7713.672399000002,5.443087067984838,-0.5745812153225804,-0.8026444314682686,-0.0021725304190935778,54.48924731182796,0.1114584252721185,56.214795343597444,0.1445353084098143,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.2,entr,832,1612,417,50.120192307692314,2888,-11682.295078000001,-7713.672399000002,5.713786393730137,-3.1404019026881724,-4.045116024238228,-0.010915401961034157,54.48924731182796,0.1114584252721185,55.81717451523546,0.1340034661179489,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.1,entr,557,1736,266,47.755834829443444,3163,-12853.305179,-7713.672399000002,5.4903957086854795,-3.4551895642473123,-4.063643749288651,-0.011984455767036885,54.48924731182796,0.1114584252721185,54.8846032247866,0.11981383230799911,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,4,0.0,entr,0,2027,0,100.0,3720,-7713.672399000002,-7713.672399000002,5.71656529621897,-2.073567849193549,-2.073567849193549,-0.00687587163251769,54.48924731182796,0.1114584252721185,54.48924731182796,0.1114584252721185,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,1.0,std,2656,646,1214,45.70783132530121,1064,14224.282402,5000.320515,4.405493967533226,3.823731828494624,13.368686468045114,0.024658620708085492,56.12903225806451,0.12678673518098713,60.71428571428571,0.21629362856617376,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.9,std,2523,725,1160,45.97701149425287,1197,15520.360070000002,5000.320515,4.97147495020112,4.172139803763441,12.966048512949042,0.026670760967614147,56.12903225806451,0.12678673518098713,60.56808688387636,0.2154133753745162,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.8,std,2303,856,1071,46.504559270516715,1417,16989.09486,5000.320515,5.814155717030319,4.566960983870968,11.989481199717714,0.028877504824521366,56.12903225806451,0.12678673518098713,60.40931545518702,0.2140194345447743,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.7,std,2107,978,997,47.31846226862838,1613,19344.735327000002,5000.320515,6.9069147856193505,5.2001976685483875,11.993016321760695,0.032003085605740014,56.12903225806451,0.12678673518098713,60.6323620582765,0.21833584316563245,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.6,std,1918,1071,901,46.97601668404588,1802,12418.776036000001,5000.320515,6.830060580816266,3.33838065483871,6.891662617092121,0.016098251963904832,56.12903225806451,0.12678673518098713,59.43396226415094,0.1959893528743703,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.5,std,1717,1171,800,46.592894583576005,2003,3117.7021639999994,5000.320515,6.569962967121738,0.8380919795698923,1.5565163075386916,0.0035660844276515125,56.12903225806451,0.12678673518098713,58.462306540189715,0.17837371574709232,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.4,std,1498,1290,700,46.728971962616825,2222,6478.394950000001,5000.320515,6.599323262485576,1.7415040188172046,2.915569284428443,0.007210694776051497,56.12903225806451,0.12678673518098713,58.05580558055805,0.17148591196524787,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.3,std,1278,1418,608,47.57433489827856,2442,10409.835925999998,5000.320515,6.989944522834645,2.7983429908602147,4.262832074529074,0.010947067887412527,56.12903225806451,0.12678673518098713,58.06715806715806,0.16962557169524278,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.2,std,1000,1556,468,46.800000000000004,2720,4668.041923999999,5000.320515,7.057031243715042,1.2548499795698922,1.716191883823529,0.004697098459921693,56.12903225806451,0.12678673518098713,57.205882352941174,0.15234197265994107,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.1,std,664,1742,318,47.89156626506024,3056,572.5872200000049,5000.320515,7.584187407307959,0.15392129569892604,0.1873649280104728,0.0005668832838222537,56.12903225806451,0.12678673518098713,57.002617801047116,0.14666462188753693,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.0,std,0,2088,0,100.0,3720,5000.320515,5000.320515,7.99553396789064,1.344172181451613,1.344172181451613,0.004457162409113811,56.12903225806451,0.12678673518098713,56.12903225806451,0.12678673518098713,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,1.0,var,2656,646,1214,45.70783132530121,1064,14224.282402,5000.320515,4.405493967533226,3.823731828494624,13.368686468045114,0.024658620708085492,56.12903225806451,0.12678673518098713,60.71428571428571,0.21629362856617376,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.9,var,2086,988,986,47.26749760306807,1634,17760.563574,5000.320515,6.888889521804797,4.774345046774194,10.869377952264381,0.029007089384345555,56.12903225806451,0.12678673518098713,60.46511627906976,0.21491269082009667,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.8,var,1837,1109,858,46.706586826347305,1883,3132.189680000003,5000.320515,6.699476033877092,0.8419864731182805,1.6634039723844944,0.003582661944100296,56.12903225806451,0.12678673518098713,58.89537971322358,0.18714408056892903,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.7,var,1612,1228,752,46.65012406947891,2108,6487.009011,5000.320515,6.704093983233536,1.7438196266129034,3.0773287528463,0.007220288342345798,56.12903225806451,0.12678673518098713,58.254269449715366,0.17489176910057586,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.6,var,1422,1336,670,47.11673699015471,2298,7940.301567000002,5000.320515,6.92790983871032,2.1344896685483876,3.4553096462141,0.008796825873347494,56.12903225806451,0.12678673518098713,58.13751087902524,0.1723637856044703,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.5,var,1260,1431,603,47.85714285714286,2460,10431.279651999997,5000.320515,7.109174383301973,2.8041074333333325,4.24035758211382,0.01096961725288943,56.12903225806451,0.12678673518098713,58.17073170731707,0.1721254009469756,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.4,var,1079,1516,507,46.98795180722892,2641,3461.012115000002,5000.320515,6.961851365541456,0.9303796008064521,1.3104930386217348,0.0035192801948339255,56.12903225806451,0.12678673518098713,57.402499053388865,0.156387186266753,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.3,var,886,1632,430,48.53273137697517,2834,4728.155990000001,5000.320515,7.642532815802097,1.2710096747311832,1.6683683803810871,0.0047575681132442675,56.12903225806451,0.12678673518098713,57.58645024700071,0.15940940090803457,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.2,var,694,1727,333,47.982708933717575,3026,4758.166891000003,5000.320515,7.6116632747349975,1.27907712123656,1.5724279216787846,0.004787753501299181,56.12903225806451,0.12678673518098713,57.072042300066094,0.1480253106713505,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.1,var,483,1835,230,47.61904761904761,3237,5231.760040000004,5000.320515,7.752190708568462,1.4063871075268828,1.6162372690763063,0.005070109191539544,56.12903225806451,0.12678673518098713,56.68829162805067,0.1393651493885571,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.0,var,0,2088,0,100.0,3720,5000.320515,5000.320515,7.99553396789064,1.344172181451613,1.344172181451613,0.004457162409113811,56.12903225806451,0.12678673518098713,56.12903225806451,0.12678673518098713,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,1.0,entr,2656,646,1214,45.70783132530121,1064,14224.282402,5000.320515,4.405493967533226,3.823731828494624,13.368686468045114,0.024658620708085492,56.12903225806451,0.12678673518098713,60.71428571428571,0.21629362856617376,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.9,entr,2260,884,1056,46.72566371681416,1460,17015.946369,5000.320515,6.26808630604832,4.574179131451613,11.654757786986302,0.02892309372398222,56.12903225806451,0.12678673518098713,60.54794520547945,0.2183963350833527,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.8,entr,2013,1023,948,47.093889716840536,1707,14878.524227000002,5000.320515,6.9224602653068965,3.9996032868279574,8.716182909783246,0.023355343422452206,56.12903225806451,0.12678673518098713,59.929701230228474,0.20436726021783483,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.7,entr,1827,1114,853,46.688560481663934,1893,3122.4027700000024,5000.320515,6.630527717443668,0.8393555833333339,1.6494467881669321,0.0035714667384037667,56.12903225806451,0.12678673518098713,58.84838880084522,0.18683411662704089,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.6,entr,1621,1224,757,46.69956816779766,2099,3095.409167,5000.320515,6.7332168636130225,0.8320992384408602,1.4747066064792758,0.003540578740614812,56.12903225806451,0.12678673518098713,58.31348261076703,0.1766663328986269,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.5,entr,1435,1329,676,47.10801393728223,2285,7941.588042000001,5000.320515,6.921677966173811,2.1348354951612905,3.4755308717724294,0.008798251576497445,56.12903225806451,0.12678673518098713,58.16192560175055,0.17366103423265958,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.4,entr,1260,1431,603,47.85714285714286,2460,10431.279651999997,5000.320515,7.109174383301973,2.8041074333333325,4.24035758211382,0.01096961725288943,56.12903225806451,0.12678673518098713,58.17073170731707,0.1721254009469756,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.3,entr,1057,1524,493,46.64143803216651,2663,3451.9153840000017,5000.320515,6.804022553242307,0.9279342430107531,1.296250613593692,0.003510029921160326,56.12903225806451,0.12678673518098713,57.22868944799099,0.1528984826814915,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.2,entr,819,1658,389,47.49694749694749,2901,4706.870155000002,5000.320515,7.3746526196394395,1.2652876760752694,1.6224991916580498,0.0047361451990100304,56.12903225806451,0.12678673518098713,57.15270596346087,0.15074686148310923,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.1,entr,555,1806,273,49.18918918918919,3165,3644.594623000006,5000.320515,8.012419207757507,0.979729737365593,1.1515306865718817,0.0035481899468849387,56.12903225806451,0.12678673518098713,57.06161137440758,0.14720921745240395,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.25,5,0.0,entr,0,2088,0,100.0,3720,5000.320515,5000.320515,7.99553396789064,1.344172181451613,1.344172181451613,0.004457162409113811,56.12903225806451,0.12678673518098713,56.12903225806451,0.12678673518098713,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.5,1,1.0,std,2278,901,1073,47.102721685689204,1442,16553.678699,7545.1612589999995,6.84412904773588,4.449913628763441,11.479666226768376,0.024352198363287433,56.612903225806456,0.13195416358693945,62.48266296809986,0.2476119005880763,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.5,1,0.9,std,2094,1011,999,47.70773638968481,1626,12723.747416999999,7545.1612589999995,7.151231038028094,3.4203622088709675,7.825182913284132,0.018072504983138605,56.612903225806456,0.13195416358693945,62.17712177121771,0.24162325759611672,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.5,1,0.8,std,1903,1129,926,48.66001050972149,1817,7155.308230999999,7545.1612589999995,7.923024708835256,1.9234699545698921,3.9379792135388,0.008802752955773378,56.612903225806456,0.13195416358693945,62.13538800220143,0.23981307368357885,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.5,1,0.7,std,1728,1228,850,49.18981481481482,1992,7228.714336000001,7545.1612589999995,8.249807253979881,1.943202778494624,3.628872658634539,0.008893042718317869,56.612903225806456,0.13195416358693945,61.64658634538153,0.22969953105012536,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.5,1,0.6,std,1572,1313,779,49.55470737913486,2148,13662.268065000004,7545.1612589999995,8.643389497943504,3.672652705645162,6.360459993016762,0.016039393999889344,56.612903225806456,0.13195416358693945,61.12662942271881,0.21944966591230616,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.5,1,0.5,std,1404,1400,698,49.71509971509971,2316,11936.947271000003,7545.1612589999995,8.712247111626738,3.2088567932795704,5.1541223104490514,0.013904865629679868,56.612903225806456,0.13195416358693945,60.44905008635578,0.2062475348335107,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
