method,dataset,test acc,test mcc,test ll,test rs,test ps,test avg prob,valid acc,valid mcc,valid ll,valid rs,valid ps,valid avg prob,prob measure,dropout,run,prob confidence threshold,iterations,run save path,total test predictions,filtered test predictions,filtered test predictions sucessfully,filtered test predictions sucessful ratio,test success score,test failure score,test score,total valid predictions,filtered valid predictions,filtered valid predictions sucessfully,filtered valid predictions sucessful ratio,valid success score,valid failure score,valid score
Adv-ALSTM,kdd17,52.581778859151115,0.042461181354689445,7.596148255548797,0.6063938618925832,0.5463133640552995,0.16868114471435547,51.74721189591078,0.040558378733246046,7.724412450589514,0.6307263983801569,0.5057844530140044,0.16861817240715027,var,0.5,5,0.2,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,7398,0,0,0.0,3890,3508,0.5258177885915112,8070,0,0,0.0,4176,3894,0.5174721189591078
Adv-ALSTM,kdd17,52.581778859151115,0.042461181354689445,7.596148255548797,0.6063938618925832,0.5463133640552995,0.16868114471435547,51.74721189591078,0.040558378733246046,7.724412450589514,0.6307263983801569,0.5057844530140044,0.16861817240715027,var,0.5,5,0.1,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,7398,0,0,0.0,3890,3508,0.5258177885915112,8070,0,0,0.0,4176,3894,0.5174721189591078
Adv-ALSTM,kdd17,52.581778859151115,0.042461181354689445,7.596148255548797,0.6063938618925832,0.5463133640552995,0.16868114471435547,51.74721189591078,0.040558378733246046,7.724412450589514,0.6307263983801569,0.5057844530140044,0.16861817240715027,var,0.5,5,0.0,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,7398,0,0,0.0,3890,3508,0.5258177885915112,8070,0,0,0.0,4176,3894,0.5174721189591078
Adv-ALSTM,kdd17,54.54545454545454,0.28867513459481287,7.2465385740453625,1.0,0.5,0.5054720620513873,54.54545454545454,0.3563483225498992,7.2465385740453625,1.0,0.4444444444444444,0.5058564380460203,entr,0.5,5,1.0,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,11,7387,3503,0.47421145255178015,3509,3889,0.47431738307650717,11,8059,3889,0.48256607519543365,3895,4175,0.4826517967781908
Adv-ALSTM,kdd17,63.0188679245283,0.10286395252958945,5.910261725929557,0.8698224852071006,0.6591928251121076,0.5054720620513873,54.03225806451613,0.07285910403579762,7.340399014372987,0.8682170542635659,0.5358851674641149,0.5058564380460203,entr,0.5,5,0.9,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,265,7133,3410,0.4780597224169354,3577,3821,0.48350905650175724,248,7822,3780,0.4832523651240092,3914,4156,0.48500619578686494
Adv-ALSTM,kdd17,61.135371179039296,0.12402643422264197,6.213340751642405,0.8365384615384616,0.6361974405850092,0.5054720620513873,53.25779036827195,0.06150395793969536,7.46924468815834,0.8066298342541437,0.5289855072463768,0.5058564380460203,entr,0.5,5,0.8,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,687,6711,3241,0.48293845924601403,3661,3737,0.49486347661530145,706,7364,3564,0.4839760999456817,3940,4130,0.4882280049566295
Adv-ALSTM,kdd17,58.9702333065165,0.11612031114567967,6.563034150932272,0.7856154910096819,0.6153846153846154,0.5054720620513873,53.506097560975604,0.07233224324778474,7.43393284500373,0.7560240963855421,0.5284210526315789,0.5058564380460203,entr,0.5,5,0.7,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,1243,6155,2998,0.48708367181153533,3731,3667,0.5043254933765883,1312,6758,3284,0.4859425865640722,3986,4084,0.4939281288723668
Adv-ALSTM,kdd17,56.734693877551024,0.09148520679646077,6.922264552116402,0.7493188010899182,0.5905511811023622,0.5054720620513873,51.21370775821038,0.023449193122382986,7.802369879178359,0.72117202268431,0.5110515740120563,0.5058564380460203,entr,0.5,5,0.6,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,1960,5438,2660,0.4891504229496138,3772,3626,0.5098675317653419,2101,5969,2869,0.4806500251298375,3945,4125,0.4888475836431227
Adv-ALSTM,kdd17,55.15320334261838,0.07584083318730486,7.176996650802067,0.7143769968051118,0.5706993363961205,0.5054720620513873,51.22873345935728,0.029269055246088842,7.800934399533895,0.7064045656309448,0.506593906321055,0.5058564380460203,entr,0.5,5,0.5,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,2872,4526,2220,0.4904993371630579,3804,3594,0.5141930251419302,3174,4896,2346,0.4791666666666667,3972,4098,0.4921933085501859
Adv-ALSTM,kdd17,54.32451751250893,0.06716670869302714,7.313076808903093,0.669757174392936,0.5647803425167536,0.5054720620513873,51.20207927225471,0.031311636323336806,7.8071819380400225,0.6801762114537445,0.5027678280690329,0.5058564380460203,entr,0.5,5,0.4,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,4197,3201,1591,0.4970321774445486,3871,3527,0.5232495268991619,4617,3453,1641,0.475238922675934,4005,4065,0.4962825278810409
Adv-ALSTM,kdd17,52.581778859151115,0.042461181354689445,7.596148255548797,0.6063938618925832,0.5463133640552995,0.5054720620513873,51.74721189591078,0.040558378733246046,7.724412450589514,0.6307263983801569,0.5057844530140044,0.5058564380460203,entr,0.5,5,0.3,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,7398,0,0,0.0,3890,3508,0.5258177885915112,8070,0,0,0.0,4176,3894,0.5174721189591078
Adv-ALSTM,kdd17,52.581778859151115,0.042461181354689445,7.596148255548797,0.6063938618925832,0.5463133640552995,0.5054720620513873,51.74721189591078,0.040558378733246046,7.724412450589514,0.6307263983801569,0.5057844530140044,0.5058564380460203,entr,0.5,5,0.2,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,7398,0,0,0.0,3890,3508,0.5258177885915112,8070,0,0,0.0,4176,3894,0.5174721189591078
Adv-ALSTM,kdd17,52.581778859151115,0.042461181354689445,7.596148255548797,0.6063938618925832,0.5463133640552995,0.5054720620513873,51.74721189591078,0.040558378733246046,7.724412450589514,0.6307263983801569,0.5057844530140044,0.5058564380460203,entr,0.5,5,0.1,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,7398,0,0,0.0,3890,3508,0.5258177885915112,8070,0,0,0.0,4176,3894,0.5174721189591078
Adv-ALSTM,kdd17,52.581778859151115,0.042461181354689445,7.596148255548797,0.6063938618925832,0.5463133640552995,0.5054720620513873,51.74721189591078,0.040558378733246046,7.724412450589514,0.6307263983801569,0.5057844530140044,0.5058564380460203,entr,0.5,5,0.0,500,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.5/5,7398,0,0,0.0,3890,3508,0.5258177885915112,8070,0,0,0.0,4176,3894,0.5174721189591078
Adv-ALSTM,kdd17,55.47128927410617,0.06628233161423806,7.125019007359406,0.7347531461761858,0.5807192042846213,0.17804569005966187,51.38173302107728,0.0466446756342114,7.771321647842825,0.7610789980732178,0.5,0.1713417023420334,std,0.95,1,1.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,1846,5552,2695,0.4854106628242075,3719,3679,0.5027034333603677,2135,5935,2898,0.48828980623420387,3995,4075,0.4950433705080545
Adv-ALSTM,kdd17,54.582723279648604,0.06917769933799064,7.269719228842256,0.6933911159263272,0.565121412803532,0.17804569005966187,51.51127049180327,0.04482149166225961,7.75303384157845,0.7343832020997375,0.5021536252692032,0.1713417023420334,std,0.95,1,0.9,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,3415,3983,1966,0.4935977906100929,3830,3568,0.5177074885104083,3904,4166,2043,0.49039846375420065,4054,4016,0.5023543990086741
Adv-ALSTM,kdd17,53.5268768428215,0.04903381500059562,7.4410055949591225,0.6630389284219339,0.5601131541725601,0.17804569005966187,51.09196553796834,0.033182743183505885,7.8217509276306645,0.7132322818517002,0.5,0.1713417023420334,std,0.95,1,0.8,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,4409,2989,1468,0.49113415858146536,3828,3570,0.5174371451743714,4991,3079,1495,0.4855472556024683,4045,4025,0.5012391573729864
Adv-ALSTM,kdd17,53.67358384744813,0.0563195276758941,7.417760675500374,0.6580690135935866,0.5577548005908419,0.17804569005966187,51.10961667787491,0.0318788702395334,7.820318802138992,0.6975626501888088,0.5006159152500615,0.1713417023420334,std,0.95,1,0.7,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,5349,2049,1039,0.5070766227428014,3910,3488,0.5285212219518789,5948,2122,1028,0.48444863336475025,4068,4002,0.504089219330855
Adv-ALSTM,kdd17,53.052939265995455,0.047470756487458146,7.517837024559723,0.6426169367166005,0.5496861924686193,0.17804569005966187,51.154187629476176,0.032836097016724415,7.814227800762282,0.6849439563768555,0.5,0.1713417023420334,std,0.95,1,0.6,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,6158,1240,626,0.5048387096774194,3893,3505,0.5262233035955663,6758,1312,635,0.4839939024390244,4092,3978,0.5070631970260223
Adv-ALSTM,kdd17,52.44726879394267,0.038256002089837544,7.616438133111195,0.618828344845229,0.5440845704003598,0.17804569005966187,51.220721278968895,0.03176149105184941,7.805825528653533,0.6600860541635029,0.5014420303787733,0.1713417023420334,std,0.95,1,0.5,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7396,2,0,0.0,3879,3519,0.524330900243309,8069,1,0,0.0,4133,3937,0.5121437422552664
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.17804569005966187,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.1713417023420334,std,0.95,1,0.4,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.17804569005966187,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.1713417023420334,std,0.95,1,0.3,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.17804569005966187,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.1713417023420334,std,0.95,1,0.2,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.17804569005966187,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.1713417023420334,std,0.95,1,0.1,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.17804569005966187,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.1713417023420334,std,0.95,1,0.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,55.47128927410617,0.06628233161423806,7.125019007359406,0.7347531461761858,0.5807192042846213,0.06116430461406708,51.38173302107728,0.0466446756342114,7.771321647842825,0.7610789980732178,0.5,0.058611590415239334,var,0.95,1,1.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,1846,5552,2695,0.4854106628242075,3719,3679,0.5027034333603677,2135,5935,2898,0.48828980623420387,3995,4075,0.4950433705080545
Adv-ALSTM,kdd17,53.56037151702786,0.05455478274329715,7.4360640547223955,0.6549966009517335,0.5566146735990757,0.06116430461406708,51.08998524831995,0.030973166745265013,7.8237750608204815,0.6939799331103679,0.5007239382239382,0.058611590415239334,var,0.95,1,0.9,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,5491,1907,967,0.5070791819611956,3908,3490,0.5282508786158421,6101,1969,952,0.4834941594718131,4069,4001,0.5042131350681537
Adv-ALSTM,kdd17,52.78202384591868,0.0428337558992887,7.561835951358314,0.6336405529953917,0.5476723923325865,0.06116430461406708,51.216442953020135,0.03467222617781424,7.804704914940423,0.6792994544932529,0.49936682144364714,0.058611590415239334,var,0.95,1,0.8,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,6542,856,428,0.5,3881,3517,0.5246012435793458,7152,918,447,0.4869281045751634,4110,3960,0.5092936802973977
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.7,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.6,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.5,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.4,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.3,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.2,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.1,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.06116430461406708,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.058611590415239334,var,0.95,1,0.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,55.47128927410617,0.06628233161423806,7.125019007359406,0.7347531461761858,0.5807192042846213,0.19882078765786776,51.38173302107728,0.0466446756342114,7.771321647842825,0.7610789980732178,0.5,0.19058252525432967,entr,0.95,1,1.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,1846,5552,2695,0.4854106628242075,3719,3679,0.5027034333603677,2135,5935,2898,0.48828980623420387,3995,4075,0.4950433705080545
Adv-ALSTM,kdd17,54.153686396677045,0.05919856835763638,7.339877412512303,0.6771578445398188,0.565962534874452,0.19882078765786776,51.2222983778844,0.03680420027348385,7.799773059208323,0.7273576097105509,0.5011257639112254,0.19058252525432967,entr,0.95,1,0.9,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,3852,3546,1751,0.49379582628313595,3837,3561,0.518653690186537,4377,3693,1801,0.487679393447062,4043,4027,0.5009913258983891
Adv-ALSTM,kdd17,53.71775417298937,0.05418937578385292,7.410299173746254,0.6647932557205941,0.5602165087956699,0.19882078765786776,51.02001539645882,0.031823358335906056,7.833432789923511,0.7105159511618747,0.4991698948533481,0.19058252525432967,entr,0.95,1,0.8,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,4613,2785,1382,0.496229802513465,3860,3538,0.5217626385509597,5196,2874,1391,0.48399443284620736,4042,4028,0.5008674101610905
Adv-ALSTM,kdd17,53.86524145829357,0.05966240228264157,7.386842784592167,0.66228226093139,0.5594594594594594,0.19882078765786776,51.22957867583835,0.034486870432241336,7.800882752825252,0.7012987012987013,0.5016319357268391,0.19058252525432967,entr,0.95,1,0.7,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,5239,2159,1100,0.5094951366373321,3922,3476,0.5301432819680995,5815,2255,1100,0.4878048780487805,4079,3991,0.50545229244114
Adv-ALSTM,kdd17,53.28889668479214,0.05046433024945068,7.479595792186914,0.6507727721144361,0.5527932960893854,0.19882078765786776,51.14371351948257,0.03225595383911498,7.815495160987922,0.6902997099581051,0.5007012622720898,0.19058252525432967,entr,0.95,1,0.6,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,5701,1697,854,0.5032410135533294,3892,3506,0.526088131927548,6339,1731,839,0.4846909300982091,4081,3989,0.5057001239157373
Adv-ALSTM,kdd17,53.07879772542648,0.04795952216198228,7.513702279837714,0.6428134556574924,0.5499738356881214,0.19882078765786776,51.16175817670564,0.033058984762317174,7.812998872599312,0.6851515151515152,0.5,0.19058252525432967,entr,0.95,1,0.5,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,6155,1243,629,0.5060337892196299,3896,3502,0.5266288185996215,6757,1313,636,0.4843869002284844,4093,3977,0.507187112763321
Adv-ALSTM,kdd17,52.82961614322561,0.04343923326757685,7.554394500350727,0.6328102710413694,0.549009900990099,0.19882078765786776,51.303021901857505,0.036397297055743426,7.790958596839123,0.6786222601764873,0.5,0.19058252525432967,entr,0.95,1,0.4,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,6591,807,408,0.5055762081784386,3890,3508,0.5258177885915112,7214,856,423,0.4941588785046729,4124,3946,0.5110285006195787
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.19882078765786776,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.19058252525432967,entr,0.95,1,0.3,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.19882078765786776,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.19058252525432967,entr,0.95,1,0.2,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.19882078765786776,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.19058252525432967,entr,0.95,1,0.1,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,52.46012435793458,0.038524871737053816,7.614379079849801,0.618925831202046,0.5441870924218575,0.19882078765786776,51.226765799256505,0.03191945938755865,7.804858264042697,0.6600860541635029,0.5014420303787733,0.19058252525432967,entr,0.95,1,0.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/1,7398,0,0,0.0,3881,3517,0.5246012435793458,8070,0,0,0.0,4134,3936,0.512267657992565
Adv-ALSTM,kdd17,55.51020408163265,0.08441219721547055,7.125814717156554,0.6623970722781336,0.5900570497147515,0.1738385558128357,50.96369341102645,0.028141429096981127,7.845831085833031,0.6703397612488522,0.49829351535836175,0.1725350320339203,std,0.95,2,1.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,1960,5438,2619,0.48161088635527766,3707,3691,0.501081373344147,2231,5839,2866,0.4908374721698921,4003,4067,0.4960346964064436
Adv-ALSTM,kdd17,54.823933581448614,0.08071582993796003,7.238864045582704,0.6207792207792208,0.5849241311796378,0.1738385558128357,50.75544174135723,0.021919132530836903,7.881219508736455,0.645364064955474,0.4971751412429379,0.1725350320339203,std,0.95,2,0.9,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,3493,3905,1913,0.48988476312419976,3828,3570,0.5174371451743714,3905,4165,2037,0.4890756302521008,4019,4051,0.4980173482032218
Adv-ALSTM,kdd17,53.841074180057234,0.06550455668812805,7.396427873260468,0.6045565500406835,0.5691306013021831,0.1738385558128357,51.08850457782299,0.02862703887608269,7.828618232570863,0.6390162567736557,0.49918593292087265,0.1725350320339203,std,0.95,2,0.8,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,4543,2855,1394,0.4882661996497373,3840,3558,0.519059205190592,4915,3155,1556,0.4931854199683043,4067,4003,0.5039653035935564
Adv-ALSTM,kdd17,53.46132545689496,0.060167278318396585,7.4575852691104005,0.5946317962835512,0.5626831650928037,0.1738385558128357,51.231527093596064,0.031285722275150155,7.80685387075667,0.6258289703315881,0.4991648106904232,0.1725350320339203,std,0.95,2,0.7,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,5417,1981,970,0.48965169106511863,3866,3532,0.5225736685590701,5887,2183,1089,0.4988547869903802,4105,3965,0.5086741016109045
Adv-ALSTM,kdd17,53.51587815942969,0.06294947548684582,7.448911470460652,0.5911719939117199,0.5599769319492502,0.1738385558128357,51.12267657992565,0.02723070011036745,7.82513225849677,0.6176024279210925,0.500984736582964,0.1725350320339203,std,0.95,2,0.6,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,6172,1226,622,0.5073409461663948,3925,3473,0.5305487969721546,6725,1345,673,0.5003717472118959,4111,3959,0.5094175960346964
Adv-ALSTM,kdd17,52.80519129376774,0.051139611602869374,7.563909040490767,0.570076726342711,0.5518692745729141,0.1738385558128357,50.91720376797224,0.022225846954059977,7.859618203913044,0.5973171349025563,0.49904842461408333,0.1725350320339203,std,0.95,2,0.5,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,7397,1,0,0.0,3906,3492,0.5279805352798054,8068,2,0,0.0,4108,3962,0.5090458488228005
Adv-ALSTM,kdd17,52.811570694782375,0.05128853548995268,7.562886614305138,0.570076726342711,0.5518692745729141,0.1738385558128357,50.92936802973978,0.022508152363667076,7.85767034317334,0.5973171349025563,0.49904842461408333,0.1725350320339203,std,0.95,2,0.4,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,7398,0,0,0.0,3907,3491,0.5281157069478237,8070,0,0,0.0,4110,3960,0.5092936802973977
Adv-ALSTM,kdd17,52.811570694782375,0.05128853548995268,7.562886614305138,0.570076726342711,0.5518692745729141,0.1738385558128357,50.92936802973978,0.022508152363667076,7.85767034317334,0.5973171349025563,0.49904842461408333,0.1725350320339203,std,0.95,2,0.3,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,7398,0,0,0.0,3907,3491,0.5281157069478237,8070,0,0,0.0,4110,3960,0.5092936802973977
Adv-ALSTM,kdd17,52.811570694782375,0.05128853548995268,7.562886614305138,0.570076726342711,0.5518692745729141,0.1738385558128357,50.92936802973978,0.022508152363667076,7.85767034317334,0.5973171349025563,0.49904842461408333,0.1725350320339203,std,0.95,2,0.2,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,7398,0,0,0.0,3907,3491,0.5281157069478237,8070,0,0,0.0,4110,3960,0.5092936802973977
Adv-ALSTM,kdd17,52.811570694782375,0.05128853548995268,7.562886614305138,0.570076726342711,0.5518692745729141,0.1738385558128357,50.92936802973978,0.022508152363667076,7.85767034317334,0.5973171349025563,0.49904842461408333,0.1725350320339203,std,0.95,2,0.1,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,7398,0,0,0.0,3907,3491,0.5281157069478237,8070,0,0,0.0,4110,3960,0.5092936802973977
Adv-ALSTM,kdd17,52.811570694782375,0.05128853548995268,7.562886614305138,0.570076726342711,0.5518692745729141,0.1738385558128357,50.92936802973978,0.022508152363667076,7.85767034317334,0.5973171349025563,0.49904842461408333,0.1725350320339203,std,0.95,2,0.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,7398,0,0,0.0,3907,3491,0.5281157069478237,8070,0,0,0.0,4110,3960,0.5092936802973977
Adv-ALSTM,kdd17,55.51020408163265,0.08441219721547055,7.125814717156554,0.6623970722781336,0.5900570497147515,0.059579961001873016,50.96369341102645,0.028141429096981127,7.845831085833031,0.6703397612488522,0.49829351535836175,0.059669338166713715,var,0.95,2,1.0,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,1960,5438,2619,0.48161088635527766,3707,3691,0.501081373344147,2231,5839,2866,0.4908374721698921,4003,4067,0.4960346964064436
Adv-ALSTM,kdd17,53.559812070834845,0.06276347290484785,7.441743076687742,0.5947955390334573,0.5621207282018524,0.059579961001873016,51.278220451527226,0.03197520688208347,7.799440545409648,0.6258943781942078,0.5,0.059669338166713715,var,0.95,2,0.9,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,5534,1864,921,0.49409871244635195,3885,3513,0.5251419302514193,6024,2046,1025,0.5009775171065494,4114,3956,0.5097893432465923
Adv-ALSTM,kdd17,53.28567082446,0.059217905747974586,7.486240830271309,0.5836197021764032,0.5575923392612859,0.059579961001873016,51.16019010343864,0.02779554518869478,7.8196336552521615,0.6117613474165001,0.5010521393500117,0.059669338166713715,var,0.95,2,0.8,2000,./experiment1/dropout/tmp/kdd17/Adv-ALSTM/0.95/2,6574,824,420,0.5097087378640777,3923,3475,0.5302784536361179,7154,916,466,0.5087336244541485,4126,3944,0.511276332094176
