method,dataset,dropout,run,prob,prob measure,ticker filename,total return,avg return,total log return,avg log return,profit per trade,sharpe ratio,best benchmark log return,best benchmark profit per trade,best benchmark return,best benchmark sharpe ratio,total trading days skipped,total trading days profitable,total trading days,total trading days averted loss by skipping,std log return before trading,log return beats benchmark,sharpe ratio beats benchmark
Adv-ALSTM,stocknet,0.75,3,0.9,std,AEP.csv,8.517808000000002,0.2184053333333334,0.1625721577656252,0.004168516865785262,0.47321155555555566,0.46177130016014,0.3392564208466277,-21.122427000000012,17.877572999999988,0.6468085340313408,21,10,18,6,0.8466296588636444,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,UN.csv,2.639790000000012,0.0659947500000003,0.06417579595998965,0.0016043948989997413,0.09102724137931076,0.11368070743649576,0.07705263148708577,-36.92162599999999,3.0783740000000113,0.12085597707777225,11,16,29,4,0.6384481311191508,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,AGFS.csv,3.6400000000000006,0.07280000000000002,0.6026868246494178,0.012053736492988356,0.09333333333333335,0.22093945411491797,0.4171439613154099,-47.52,2.4799999999999995,0.13879794470236165,11,19,39,6,0.3598017594765886,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,VZ.csv,3.0170909999999864,0.07016490697674387,0.07286390500917289,0.0016945094188179743,0.11174411111111061,0.1680938585228606,0.05539296122211786,-40.740151000000026,2.2598489999999742,0.10418915776593876,16,12,27,11,0.5041337978353191,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,ABBV.csv,9.133962999999973,0.16607205454545407,0.16864538758413875,0.003066279774257068,0.19433963829787176,0.11650701985734983,0.12516226001993105,-48.34132000000001,6.658679999999991,0.08228188531529733,8,28,47,4,1.4736705766443152,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,GE.csv,-2.101715999999989,-0.05680313513513484,-0.07870405826498492,-0.002127136709864457,-0.08757149999999954,-0.17588894261975055,-0.1728739136266792,-41.56875099999999,-4.568750999999993,-0.29761386523614863,13,14,24,7,0.4062072953293716,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,T.csv,2.247270999999998,0.0642077428571428,0.07284473356690575,0.002081278101911593,0.10214868181818172,0.24978129463337545,0.12038954182389848,-31.302775000000004,3.697224999999996,0.2906881780410168,13,8,22,5,0.37679580737149193,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,CAT.csv,19.018828999999982,0.38037657999999963,0.2917118755743414,0.0058342375114868285,0.6558216896551718,0.39329149856832224,0.3518407031317619,-26.886006999999985,23.113993000000008,0.3874113956206309,21,13,29,12,1.2793168516623035,False,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,UPS.csv,7.331969999999984,0.192946578947368,0.07503714424452793,0.0019746616906454718,0.3054987499999993,0.2063045167430442,0.16338118808382104,-22.145958000000054,15.85404199999995,0.3626015364620771,14,10,24,10,1.2240790072073406,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,WMT.csv,12.279499999999999,0.3148589743589743,0.2126304647664163,0.00545206319913888,0.4234310344827586,0.2630686677918665,0.14117209831399696,-30.735988999999986,8.264011000000018,0.1677819079608296,10,13,29,5,1.2791800550887416,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,DHR.csv,5.189117999999979,0.16215993749999935,0.07388959025155223,0.002309049695361007,0.27311147368420946,0.17262456847400726,0.06948772081102585,-27.20522299999999,4.7947770000000105,0.13435818216333967,13,9,19,6,1.112373860444824,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,MO.csv,-1.5286729999999906,-0.03919674358974335,-0.025742554092270303,-0.0006600654895453924,-0.052712862068965194,-0.06067118149159204,0.0048010676925392464,-38.74153099999999,0.2584690000000123,0.00803450010324846,10,18,29,6,0.8177412831081043,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,BRK-A.csv,14917.0,372.925,0.07390383239670298,0.0018475958099175745,596.68,0.16106505663709472,0.11774081740399005,23327.0,23367.0,0.2025097500861752,15,12,25,7,2943.7690116975496,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,RDS-B.csv,5.578046000000015,0.10937345098039244,0.12649882516445765,0.0024803691208717185,0.1507580000000004,0.12036781883459026,0.04098233390222975,-49.255273,1.7447270000000046,0.03413199753574952,14,19,37,8,1.002878080305762,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,GD.csv,13.278579999999977,0.3088041860465111,0.09834002251040097,0.0022869772676837436,0.4742349999999992,0.18779719196207612,0.05659224300727229,-35.410443999999984,7.589556000000017,0.09483598867081204,15,15,28,10,1.8696661568782702,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,FB.csv,-5.650001999999986,-0.11078435294117621,-0.04937548182527761,-0.0009681467024564237,-0.18225812903225763,-0.07355006108587105,-0.17653671222927814,-69.71000200000003,-18.71000200000003,-0.2064949546953771,20,16,31,12,1.7902695830082915,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,REX.csv,2.1799880000000087,0.04037014814814831,0.0392445389585505,0.0007267507214546388,0.06812462500000027,0.02520562158438578,0.2116155837007402,-42.59001599999999,11.409984000000007,0.11581859895205375,22,15,32,8,1.8358507592030664,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,SNY.csv,7.154576000000006,0.16638548837209316,0.17262700522393032,0.004014581516835589,0.2861830400000002,0.2995298258206693,0.3745482211015043,-26.711721,16.288279000000006,0.4450346715253502,18,8,25,5,0.9283944294946052,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,BBL.csv,3.180801999999993,0.05680003571428559,0.0748958150738026,0.0013374252691750463,0.08835561111111091,0.09488656388837292,-0.07487465600637988,-56.085709,-0.08570899999999426,-0.001978213396241379,20,20,36,7,0.7619321811028682,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,BAC.csv,0.2317519999999984,0.0050380869565217045,0.012374934184323436,0.0002690203083548573,0.009656333333333267,0.020930215521054826,0.013599279674796438,-45.76842600000001,0.23157399999999664,0.015439389896578297,22,11,24,6,0.3246978814655559,False,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,PCG.csv,7.065460999999992,0.1766365249999998,0.14017269517343156,0.003504317379335789,0.3211573181818178,0.29369113247536516,0.2127665345262779,-29.310091999999987,10.689908000000015,0.3742778924446936,18,8,22,10,0.7635540416215849,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,XOM.csv,6.145691999999997,0.13360199999999994,0.08230850557912475,0.001789315338676625,0.21948899999999988,0.13511200714942803,0.09729438124584637,-38.86776399999995,7.132236000000049,0.10924229390749106,18,12,28,8,1.4258252120256125,False,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,TOT.csv,6.120939000000021,0.14234741860465167,0.1375679123679404,0.0031992537759986134,0.25503912500000087,0.23247829297111663,0.20160913451950568,-34.121976999999994,8.878023000000006,0.25680291483276224,19,11,24,5,0.8300251285080699,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,MCD.csv,-6.284310999999988,-0.20947703333333295,-0.06401571240865055,-0.0021338570802883513,-0.2856504999999995,-0.21090400953540478,-0.0955426574330723,-39.468605,-9.468604999999997,-0.17102630383243056,8,12,22,4,1.7684978547527204,True,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,INTC.csv,3.23658,0.07526930232558139,0.10121333536861249,0.0023537984969444763,0.1407208695652174,0.1988933158839106,0.17573517757603713,-37.565866000000014,5.434133999999983,0.2559604237694756,20,11,23,10,0.49547741950557084,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,JNJ.csv,3.812246999999985,0.11212491176470545,0.03762468651000022,0.0011066084267647124,0.14119433333333278,0.10061267331161863,0.033453613537656315,-30.616677999999997,3.3833220000000064,0.08178822836858812,7,15,27,3,1.1853386173749805,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,BA.csv,3.8938750000000084,0.09055523255813973,0.03165490793046108,0.0007361606495456065,0.1342715517241382,0.04275937628689276,-0.0791751554597647,-53.673446999999896,-10.673446999999896,-0.10965669913043112,14,19,29,4,2.2526937993707556,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,DIS.csv,-2.189730000000054,-0.05213642857142986,-0.02574223106899187,-0.0006129102635474255,-0.06635545454545619,-0.03265050866091108,-0.01422727884555019,-42.84201400000003,-0.8420140000000202,-0.011429991185491987,9,16,33,3,1.7540791175364845,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,IEP.csv,7.838316000000013,0.15073684615384642,0.12319823958838175,0.0023691969151611873,0.21773100000000037,0.13843431104200588,0.21446029105228148,-38.886661,13.113339000000005,0.19943212554883386,16,16,36,7,1.2877224226419388,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,AAPL.csv,5.355793999999975,0.11643030434782553,0.04607371012298646,0.0010016023939779664,0.19127835714285624,0.07179149689382887,0.11919379101631085,-31.90510900000004,14.094890999999961,0.15288199978456327,18,14,28,10,2.0266982319102658,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,D.csv,1.0055040000000375,0.03046981818181932,0.018238962113966493,0.0005526958216353483,0.041896000000001564,0.042453795590587005,0.11696072454537253,-25.782572999999967,7.217427000000035,0.249108349055028,9,11,24,2,0.9005096453271558,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,CHL.csv,9.442004000000004,0.21958148837209313,0.17564079176562353,0.004084669575944733,0.32558634482758636,0.31840789976254147,0.22186123099582367,-31.088959,11.911041000000004,0.36727274442075736,14,14,29,5,0.8009292207395377,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,MRK.csv,1.094781999999988,0.029588702702702377,0.02427742937171891,0.0006561467397761867,0.04759921739130382,0.040027381156584316,0.05134645256056155,-34.56445700000002,2.4355429999999814,0.07264845299605427,14,11,23,6,0.9031921023569187,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,CODI.csv,0.9959780000000009,0.023713761904761925,0.0714187178618681,0.0017004456633778117,0.03830684615384619,0.16098749481009036,0.08908087303004439,-40.767378,1.2326219999999992,0.16293226624821489,16,13,26,7,0.1825142162941126,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,PICO.csv,0.46999999999999886,0.008703703703703682,0.05472909019495836,0.0010135016702770066,0.010217391304347801,0.028202133332621775,-0.1958395512214744,-56.05,-2.0499999999999967,-0.11535373252996688,8,24,46,3,0.3311524568616917,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,DUK.csv,1.9578640000000078,0.05152273684210547,0.03078611218678691,0.0008101608470207081,0.08512452173913078,0.053421390471382925,0.08016932764230368,-32.66891100000001,5.331088999999992,0.12811296128913752,15,12,23,7,1.1040987641810165,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,PFE.csv,3.840644999999995,0.09601612499999987,0.12592361483527303,0.0031480903708818258,0.14224611111111093,0.19770473884175857,0.1637599838964834,-34.900310999999995,5.099689000000005,0.223984130744793,13,15,27,8,0.5829551197165728,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,SRE.csv,11.64704300000001,0.28407421951219536,0.12106341151172637,0.0029527661344323506,0.48529345833333376,0.26148913213279146,0.08751677981526851,-32.89934499999998,8.100655000000017,0.13453633118645658,17,11,24,8,1.4818728063885318,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,NEE.csv,15.984123999999994,0.42063484210526303,0.16911467020761717,0.004450386058095189,0.6393649599999998,0.32396411559064003,0.1866483903250639,-20.220503000000008,17.779496999999992,0.332346244388768,13,15,25,7,1.4800700108495395,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,MMM.csv,10.782163999999995,0.2837411578947367,0.07576573715979415,0.0019938351884156353,0.3850772857142855,0.15863336071380163,0.15622760735056698,-15.350511000000012,22.649488999999992,0.2483603424673469,10,16,28,6,2.461191366464516,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,EXC.csv,0.831310000000002,0.0184735555555556,0.033234550388091644,0.0007385455641798143,0.02445029411764712,0.04180905441400678,0.07263416735501065,-43.07619699999999,1.9238030000000033,0.09112432750901894,11,17,34,6,0.46979219256152444,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,CHTR.csv,36.91003500000002,0.8788103571428577,0.203350749950408,0.004841684522628762,1.2727598275862078,0.2890747371001916,0.04727678864857837,-33.74998399999998,8.250016000000016,0.05160822276523308,13,15,29,11,3.80980870103357,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,V.csv,4.951759999999993,0.10764695652173897,0.06355538762118212,0.0013816388613300463,0.20632333333333305,0.13012291337698043,0.07884750077436062,-39.864417000000024,6.135582999999982,0.1119288898273306,22,14,24,11,1.183778192428541,False,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,HD.csv,-0.8781029999999959,-0.023732513513513402,-0.007069032995517081,-0.000191054945824786,-0.03252233333333318,-0.014173183388279364,-0.0007056032918476077,-37.324736,-0.3247360000000015,-0.0048517893994019365,10,16,27,5,1.7519681910673985,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,SNP.csv,2.9818269999999956,0.06776879545454535,0.050379529971973626,0.0011449893175448551,0.10282162068965502,0.055700724181663594,0.20265160099982996,-31.35790300000001,12.642096999999993,0.1847846983249891,15,14,29,4,1.5808235435273148,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,PCLN.csv,217.1599110000002,4.935452522727277,0.1605113614199578,0.003647985486817223,7.488272793103455,0.18869764827543853,0.20697815902223024,234.3798810000003,278.3798810000003,0.2190294076830634,15,16,29,6,29.581255328332837,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,WFC.csv,7.025895999999989,0.16728323809523782,0.13596981320057516,0.003237376504775599,0.2422722758620686,0.3115631217687561,0.1070851043333993,-36.45527600000001,5.544723999999995,0.17773469484535753,13,13,29,5,0.7512614892667532,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,BUD.csv,-3.8829210000000245,-0.09245050000000059,-0.030584098839441326,-0.0007281928295105077,-0.12134128125000077,-0.06372775487486779,-0.024976153710868386,-44.99555900000002,-2.9955590000000143,-0.04446282593976077,10,19,32,5,1.5332607418808566,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,CSCO.csv,0.24470500000000328,0.005826309523809602,0.011690986092043634,0.0002783568117153246,0.008156833333333443,0.017516196588737497,0.0665426068031573,-40.381261,1.6187390000000048,0.08629711858227031,12,17,30,3,0.4472194200843096,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,LMT.csv,27.04067500000002,0.6595286585365859,0.13079571933398781,0.0031901394959509225,0.9657383928571436,0.29478986288108316,0.031144315691405067,-33.85863599999999,7.141364000000009,0.06323625355543494,13,13,28,8,2.7575175988591085,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,BCH.csv,6.980845999999993,0.16234525581395332,0.1247680676520439,0.002901582968652184,0.2493159285714283,0.2564017820385129,0.16616354624888813,-33.65625999999999,9.343740000000011,0.286515938662018,15,11,28,7,0.7875091406613065,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,MA.csv,7.978285,0.19945712499999999,0.08276022463475619,0.0020690056158689045,0.3191314,0.16761303458570298,0.16902937569298998,-23.912559999999967,16.08744000000003,0.2811784434983167,15,12,25,6,1.4797751603250828,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,AMGN.csv,54.122712000000035,1.151547063829788,0.3683635652221017,0.007837522664300036,1.462776000000001,0.45508675214288946,0.3532944495026053,4.8912660000000585,51.891266000000066,0.3848698439135576,10,20,37,3,3.0425052020601773,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,MSFT.csv,0.6319429999999855,0.015798574999999638,0.009455860886827823,0.00023639652217069556,0.027475782608695022,0.02695774807324777,-0.09934554556526333,-44.64610700000001,-4.646107000000008,-0.10913771011879436,17,12,23,9,1.0423668039311622,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,SLB.csv,7.617783999999986,0.15870383333333304,0.10777533651702534,0.0022453195107713614,0.23084193939393896,0.13402701473965545,0.03747257468042429,-45.44948800000002,2.5505119999999835,0.038043125783561324,15,17,33,10,1.3975483964230129,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,SO.csv,4.487265000000008,0.12464625000000022,0.10756073289682662,0.002987798136022962,0.20396659090909128,0.2697874961110471,0.1816172031972788,-28.45132199999999,7.5486780000000095,0.3815107329416521,14,10,22,9,0.5861778359434446,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,TM.csv,5.8875730000000175,0.13380847727272768,0.050720430878480695,0.0011527370654200158,0.20301975862069027,0.09908160531049681,0.11368601547229686,-30.56199400000001,13.438005999999987,0.19603226445495692,15,14,29,6,1.5794239271259691,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,JPM.csv,6.607141000000006,0.17387213157894751,0.10509932072692837,0.0027657715980770625,0.2752975416666669,0.21168826149497533,0.1122774100168112,-30.66065699999998,7.339343000000022,0.17259112668233165,14,13,24,5,1.1264809814306012,False,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,BP.csv,10.518222999999995,0.23373828888888878,0.35896076528103604,0.007976905895134135,0.32869446874999986,0.4474756894556131,0.19347129724829848,-39.34562699999999,5.654373000000002,0.1909347281703692,13,17,32,6,0.6700936875778978,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,AMZN.csv,10.51995600000015,0.21916575000000313,0.021029733731717876,0.0004381194527441224,0.36275710344828105,0.023194096611652715,0.12666372191624256,24.33990200000023,72.33990200000022,0.12261868512160168,19,17,29,6,11.823798027071224,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,PG.csv,2.0600290000000285,0.05885797142857224,0.02655142080999824,0.0007586120231428069,0.0895664782608708,0.0769962247799738,-0.04539380610295224,-38.034178999999966,-3.034178999999966,-0.09136947737113213,12,13,23,11,0.9314041389474046,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,ABB.csv,4.458800999999998,0.10616192857142852,0.26081729496711015,0.006209935594455003,0.14383229032258057,0.6062038338208143,0.2424670932299139,-37.838451000000006,4.161548999999994,0.4566807131560662,11,15,31,5,0.23873885243947357,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,NVS.csv,-1.3465899999999777,-0.028650851063829315,-0.016748921154672445,-0.0003563600245674988,-0.03543657894736783,-0.030155750694859654,-0.02985923180610285,-49.40528999999995,-2.405289999999951,-0.05016110168377338,9,16,38,6,1.0148470798227354,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,HRG.csv,2.0,0.0425531914893617,0.15587073470702176,0.003316398610787697,0.06451612903225806,0.27783150517272376,0.13513396550728698,-45.290000000000006,1.7099999999999973,0.17102895839785962,16,18,31,7,0.21309055720260728,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,CELG.csv,46.370001,0.909215705882353,0.3953468078953138,0.007751898194025761,1.44906253125,0.40967319985776374,0.308235505894547,-16.109997000000018,34.89000299999998,0.2117824225837117,19,17,32,10,3.296199299801852,True,True
Adv-ALSTM,stocknet,0.75,3,0.9,std,UTX.csv,7.4754250000000155,0.1916775641025645,0.08578541741278552,0.002199626087507321,0.3250184782608702,0.1917108466652249,0.16699855625056026,-23.933673999999954,15.066326000000045,0.29191013642073194,16,13,23,6,1.3603119536338975,False,False
Adv-ALSTM,stocknet,0.75,3,0.9,std,PM.csv,3.6053550000000456,0.09744202702702826,0.04609388215399422,0.0012457805987566007,0.1287626785714302,0.10188839327377448,0.059833932593945635,-32.38069099999996,4.6193090000000305,0.11111135197377514,9,17,28,3,1.103928568505851,False,False
